# clan_body_en.tsv - o CORPO em ingles de cada um dos 61 nomes de PICKER_LIST["clan"].
# GERADO por research/clan_extract.ps1 a partir do cache de texto dos livros em
# %TEMP%\wod_books_txt. Nao edite a mao: conserte o gerador e rode de novo.
#
# nome_picker<TAB>livro<TAB>pagina_impressa<TAB>corpo (com \n escapado)
#
# DUAS FONTES, porque o livro escreve as duas metades diferente:
#   13 do core (pp. 48..72, PARES): o TITULO e arte e nao esta na camada de texto, entao o
#     corpo e a pagina inteira ATE a linha Nickname:.
#   os outros 48: o titulo E uma linha de texto, entao o corpo vai do titulo ate o 1o rotulo
#     mecanico OU ate o titulo do proximo verbete, o que vier antes.
#
# 4 nomes nao saem do core: Gargoyles (Scout|Sentinel|Warrior) = lob p.36 (pinados) e
# Caitiff = anarch p.39.
#
# As paginas foram TODAS corrigidas em 1 na 176a rodada: $OFF e relativo ao INDICE 0-based e
# carregava o numero do PDF (1-based). O Caitiff perdeu 1075 chars alheios pela mesma revisao.
True Brujah	core	412	The Clan Brujah that most Kindred know in the modern nights is not, according to legend, the true lineage of the Antediluvian known as “Brujah.” The strange bloodline known as the True Brujah claim that\nBrujah’s childe, Troile, committed diablerie upon him and stole control of the Clan. Brujah, it is said, was not the hot-blooded warrior/scholar that many vampires associate with the Rabble, but rather a staid, passionless introvert. Why, then, he chose to Embrace a maniac like Troile in the first place is a mystery that will likely never be fully explained.\nThe True Brujah were never subject to a massive purge as the Salubri or the Cappadocians were, but they don’t Embrace often and never recovered from the theft of their Clan status. Their city — the Carthage of Kindred myth, in which vampires openly ruled over mortals — supposedly died out due to the treachery of Troile’s childer (though other stories suggest demonic influence). From there, the bloodline faded from history. A few notable members of the bloodline appear throughout history, but by the modern nights only Kindred historians or those who chance to meet them can speak of their existence.\nWhatever the truth of their origins, the True Brujah have re-\nmained a small but\nconstant presence in Kindred society. Sometimes they wear their true nature openly, while other times they claim membership in other Clans (stating their Clan as “Brujah,” for example, and not bothering to correct the misapprehension that ensues). Their primary focus is the pursuit of knowledge, and to that end they have made some strange alliances. The True Brujah occasionally ally with the Followers of Set, and sometimes even provide services as consultants to the Sabbat in exchange for access to secrets and locations normally closed to them.
Ahrimanes	core	414	The strange tale of the Ahrimanes begins with a Sabbat Gangrel antitribu named Muricia. Caught between two warring factions of Sabbat Gangrel, she watched as her packmates were pulled into the conflict and ultimately killed. She renounced the Sabbat and the Gangrel Clan entirely, now calling herself “an Ahrimane,” and called upon shamanic magic to alter herself. How exactly this was accomplished is still a mystery. One theory is that Muricia was an anomaly even before she attempted her magical working, and had access to powers that other vampires didn’t. Another (possibly more plausible) theory is that Muricia had help from mortal sorcerers who were hoping the effect would spread throughout the Kindred of the world, sterilizing them and preventing any new vampires from being created.\nRegardless of the origin, Muricia found that she was not able to create childer or blood bonds. She did, however, retain the ability to turn other Kindred (at least other Gangrel) into whatever she\nhad become. She kept the animalistic features that she can gained during her previous unlife, however, and it may have been her cat-like eyes that lent her bloodline its nickname.\nMuricia extended the offered of “becoming Ahrimane” to any female Gangrel who wished it. She made it quite clear she was not interested in performing the process on male Kindred, though the specific reasons for this remain unclear. A few Gangrel joined her, taking havens in the southern United States and avoid contacting with other Sabbat.\nThe Ahrimanes were never numerous, and although they remained nominally allied with the Sabbat, Muricia made it quite clear that they were to be left alone. This isolation may have doomed them, however. In the late 1990s, all contact with the Cats ceased. Investigators found, sometime later, that their havens were empty, and no one has heard from them since. Most Sabbat believe that the Ahrimanes were destroyed, but concede\nthat it is possible that Muricia might have led her line on a\nspiritual pilgrimage somewhere out of the Kindred’s reach.
Anda	core	416	The Anda were a Gangrel offshoot, created by a Methuselah called Dobrul the Brave. Dobrul, a wanderer with great respect for the Mongol hordes, Embraced several of their warriors. These vampires became the\nspirit warriors of the steppe, following the nomadic Mongol tribes and protecting them from outward threats.\nThe Anda had intricate rites governing the Embrace of new Kindred. Once a candidate was selected, any Anda in the area met for a discussion on that candidate’s qualities. The prospective Tartar had to be an impressive warrior, but tempered enough in nature\nto understand that only by protecting his tribe from outward supernatural threats could he keep it healthy enough to feed from. Once the decision was made, the prospective sire would wash the candidate in a river, a ritual funerary bathing in the Mongol tradition. He would then drain and Embrace the new vampire.\nThis kind of ritual and observance governed much of the Anda’s existence. Long and lonely nights wandering the steppe, either with the Mongols or alone (and they did wander alone, sometimes even into Western Europe), the Anda’s Beast was the only company. Small wonder that these Kindred viewed themselves as spiritual warriors, their brutal ethos the only bulwark against madness and depredation.\nThe Anda made war against a variety of foes. They would join their nomad tribes against whatever enemies they chose (as far as they could, since not all battles were fought at night). They also clashed with native Chinese shapeshifters and vampires, and it was this latter group that proved the undoing of the Anda in the 14th century. The bloodline’s heyday was the reign of Kublai Khan, and during this time they could be found openly celebrating their undead nature in China. When Kublai died, the Anda fell into decline, and in the modern nights none are known to exist.
Cappadocians	core	418	The story of Clan Cappadocian is tragic, but illustrative of the parasitic cycle of Kindred existence. Nothing lasts forever in vampiric circles, but nothing ever truly dies.\nThe Cappadocians were a Clan that focused on death and undeath. Their founder, an ancient known simply as “Cappadocius” (“of Cappadocia”), did not attempt to rule his Clan. He asked only that they continue the search for truth and the secrets of life and death. The Clan’s ancestral roots were rumored to be somewhere in Asia Minor, but by the end of the Dark Ages they had spread throughout Europe. Known as scholars, mystics, and necromancers, the Cappadocians were as firmly entrenched in the Cainite society of their time as any of the Clans of the Camarilla are tonight.\nThe Graverobbers expanded their knowledge base by Embracing members of important families or promising scholars. By the 13th century they had inroads across Europe, in monasteries, universities, and in the courts of royalty, but also members and ghouls among the working classes. Everyone must eventually die, the Cappadocians realized, and every death was potentially a lesson.\nTheir inclusive attitude may have spelled the Clan’s doom. They accepted a Venetian merchant family called the Giovanni (the family’s propensity for summoning up and controlling ghosts had as much to do with their Embrace as their skill with finance). Over the following centuries, the Giovanni worked their way into the hierarchy of the Clan, until Augustus Giovanni committed diablerie upon Cappadocius. Over the next few centuries, the Giovanni systematically destroyed the remaining Cappadocians. In modern nights, only small remnants survive, such as the Harbingers of Skulls. The lineage of these remnants is largely unknown.
Lamia	core	422	The Lamia were a bloodline of Cainites devoted to defending Clan Cappadocian. The founder of the bloodline, Lamia, claimed to be a daughter of Lilith, Adam’s first wife. According to legend, a Cappadocian elder named Lazarus found her performing sacred rites to Lilith, the Dark Mother. Impressed by her skill and perhaps taken with her fierce beauty, he Embraced her.\nWhile she died and the Change took her, Lilith gave her a vision, a deep understanding of her future and that of the Cappadocians. When she recovered, she whispered something to Lazarus, and the Cappadocian elder fled in terror.\nLamia did find her way back to the Clan, though, and her bloodline became the guardians of the Cappadocians. They were never very numerous, but important Graverobbers often had at least one Gorgon standing at their side. The Lamia learned to feed sparingly, since their bite carried disease, and developed their own path of Necromancy based on the four humors. Over the centuries, they became an important resource for the Cappadocians. And yet, behind their loyalty was perhaps a greater dedication to the Dark Mother and to the vision of their founder.\nThe Revelation of the Dark Mother seems to have led the line to tragedy, however. The Lamia died defending the Cappadocians when the Giovanni subsumed the Clan. Augustus Giovanni murdered Lamia herself following his diablerie of Cappadocius, and the last known member of the bloodline was destroyed in 1718 as part of a Camarilla blood hunt.
Lhiannan	core	424	The Lhiannan boasted a strange creation story. They claimed that their founder — a vampire simply known as the Crone — became bonded with a spirit of the forests. This spirit was a desperate, jealous being that could apparently see that people would destroy the forests and burn the trees that comprised them. Joining with an undying predator, then, was apparently the spirit’s attempt at dodging this fate. Whether or not any of that is true, the Lhiannan did have a connection to the natural world that no other vampire, not even the Gangrel, can equal.\nWhenever a Lhiannan Embraced, a shard of that original spirit broke off and empowered the new Cainite. This spirit-shard allowed Lhiannan to use their Ogham Discipline, which, in turn, enabled the style of unlife that the Lhiannan enjoyed. It also made the Lhiannan territorial above all else, and the Druids were quite limited in their mobility. The Lhiannan, much like the Telyavelic Tremere (see p. 438) found common cause with the pagan peoples of Europe. This, unfortunately, put them into conflict with Cainites and mortals who followed the Christian faith.\nThe bloodline was never numerous (especially since creating a new Lhiannan meant that the sire grew weaker), but the fires of the Inquisition and the spread of the Christian religion took a harsh toll on the Druids. By the end of the 14th century, they had all been destroyed. In modern times, though, Gangrel trade rumors of powerful Kindred in European forests decorated with strange, bloody symbols, so perhaps some of them survived — or perhaps the forest spirit that initially created the bloodline has resurfaced.
Noiad	core	426	Few Kindred have ever beheld the Northern Lights. The trek to the far reaches of the world, in a place inhospitable to man, beast, or vampire, with no reliable way to feed is enough to put even the most curious Cainite off the idea. And yet, a bloodline of vampires managed to dwell close enough to see these lights on a regular basis. This line — the Noiad — felt it was their sacred duty to witness the Northern Lights and interpret the will of the gods. Their mortal charges, a nomadic tribe called the Samí, lived in fear and awe of their godlike protectors. The Noiad defended the Samí from outside threats, both natural and supernatural, and acted as shamans and teachers for these wanderers. In return, the Samí gave of their blood and kept the Noiad safe during the long months with no darkness.\nOf course, the touch of the Kindred corrupts everything. The Noiad protected the Samí from monsters from the wastes, and their blood allowed the mortals to survive times of famine, but the Wanderers also refused to allow their mortal herds to change or improve. Interlopers were turned aside or killed, regardless of their intentions. When it became clear that the march of Christianity (and Lasombra working within the Church) could not be stopped, the Noiad pushed the Samí further north, away from the herds that would sustain them and away from the dawning of a new era. Whether the Noiad saw something in the Northern Lights that spurred them to this decision, or whether it was simply fear of change, is not important in the end. The Noiad drove the Samí almost to destruction.
Assamite Antitribu	core	428	When the Tremere of the Camarilla subjected Clan Assamite to their curse, rendering Kindred blood a deadly poison to the Clan of Assassins, not every member of that Clan succumbed. Some broke away from the main body of the Clan, willing to face whatever doom awaited rather than submit to the infidel’s magic. The result was the Assamite antitribu.\nThese vampires are Cainites in a more direct sense than many Sabbat. They regard Haqim as an abomination, just one of the hated Antediluvians. Instead, they revere Caine, and work to become closer to the Third Mortal. Their method, of course, is to lower their Generation through diablerie.\nBeyond that, though, no much differentiates the Angels of Caine from the “mainstream” Assamites. Both\nare masters of hunting and killing, and both observe strict codes of honor and fierce zeal where their ongoing crusade is concerned. Both grow darker of skin as they grown older and more powerful. And both forms of Assamite believe that in the Final Nights, the truly reverent and devout shall be rewarded, while the weak perish at their fangs.
Brujah Antitribu	core	429	The Brujah antitribu are, perhaps, the historical founders of the Sabbat. It was the young members of Clan Brujah, after all, who broke with their elders during the Anarch Revolt, and it was these same volatile Kindred that fought against the agents of those elders when other vampires might have considered compromise.\nBrujah antitribu are just as unstable and angry as their Camarilla counterparts, but unlike the Rabble, they don’t have to pretend to be in control. When a Brujah antitribu wants something — blood, money, property, or a new childe — he takes it. This attitude has led to the bloodline being one of the most numerous in the Sabbat, and one that supports the Sect with fervor. They turn their infamously violent passion toward every cause that the Sabbat puts forth. While they traditionally don’t assume leadership roles, when they do undertake their own missions, they execute them with brutal and ostentatious abandon.\nThe Brutes take pains to make others uncomfortable. Whether that’s by their manner of dress, their barely concealed appetite for blood, or simply that they sel-\ndom retract their fangs even around mortals, the bloodline does what it can to stand out. That might mean a breach of the Masquerade, of course, but the Brujah antitribu reason that they are the Damned — so why shouldn’t they raise a little hell?
City Gangrel	core	429	The Sabbat boasts two Gangrel lines, the City and the Country Gangrel. The City Gangrel remind some Kindred of coyotes — they are creatures well-suited for wilderness life, but they adapt to an urban existence quite smoothly. The high preponderance of prey in the cities, coupled with the Gangrel’s inherent mutability of blood, has allowed the line to flourish. Their association with the Sabbat means that they Embrace prolifically, but also that their unlife expectancy is short.\nUnlike Country Gangrel, who can afford to let their animalistic ways take over and their appearances grow truly bestial, the City Gangrel must either adopt a more Nosferatu-like approach to unlife or blend in with their prey. To outward appearance, then, these latter Kindred seem human, dress as appropriate to their area and the social class that they mimic. But City Gangrel are largely Sabbat vampires, and that means they are predators. Any disguise they adopt is strictly that, camouflage to allow them to get close enough to bite.
Country Gangrel	core	430	The Country Gangrel resemble the independent and Camarilla Gangrel — they are savage, vicious hunters, more comfortable in the wilds between cities than the concrete jungles. The Sabbat has seen a influx of Gangrel converts from the Camarilla, and these Hunters easily lost themselves in stalking and killing.\nThe Country Gangrel serve the Sabbat as assassins and scouts, using their command of animals to gather intelligence on the comings and goings of other Kindred. Travel between cities was never exactly safe, as Lupines seem to prowl any patch of land large enough to grow a few trees (or so Camarilla elders have always told their childer), but with the Hunters prowling about, looking for wayward neonates, itinerant Kindred face even more dire threats.\nThis might sound like Camarilla propaganda, but the Country Gangrel do all they can to make it true. Free from the constraints of having to look human, these creatures relish the chance to hunt as wolves hunt — savagely and in packs. If they have a regret, it’s that their prey can’t usually run fast enough to make the hunt last.
Malkavian Antitribu	core	430	The Malkavians are insane. It is their defining feature, and while not every Lunatic is dangerous, they are all unstable and unpredictable. And so the Malkavians of the Sabbat, the vampires of the Camarilla suspect, must be even crazier. They are quite correct.\nMalkavian antitribu are just as varied in dementia as their Camarilla brethren, but their madness carries with it a desperate, cloying edge. They are not satisfied with setting others on edge or forcing the “sane” vampires to challenge their own philosophies. They want — inasmuch as they can be said to collectively want anything — for the world to share their madness. Maybe they feel that their madness is overflowing, forcing its way from their minds into the minds of others through their Dementation Discipline. Whatever the case, the\nClan at large — even outside the Sabbat — seems to have heard the message.\nWithin the Sabbat, the Freaks take on roles appropriate to their madness. The truly vicious and uncontrollable ones are locked away in crypts and unleashed when the Sabbat needs shock and awe. The more functional Freaks lead war parties, perform ritae, or divine the future of the Sect from the entrails of their victims (often while those victims look on in horror). No matter what their role, though, the underlying goal of the Malkavian antitribu seems to be to bestow the gift of madness upon everyone around them.
Nosferatu Antitribu	core	430	The Nosferatu of the Sabbat aren’t too different from their Camarilla brethren. Both branches of the Clan tend toward subterranean havens, and both branches use their considerable skill in stealth and control of vermin to traffic in information. Just as the more beautiful Kindred of the Camarilla must occasionally get their feet dirty going to see a Nosferatu information broker, the Cainites call upon their deformed comrades for secrets and tactics.\nInterestingly, the Nosferatu antitribu are less brutal than many Sabbat Kindred. This may be because they know what it is to be a monster — it’s there, in their faces, from the first night of undeath. They don’t need to overcompensate, and so bloody excesses are unnecessary. This by no means makes the Creeps human, or even especially humane. It just means that if a Nosferatu antitribu does engage in wholesale slaughter or horrific violence, he’s doing it for a specific reason, rather than just for fun.\nBut the Creeps may have another reason for avoiding overt depravity — they wish to stay as far under the radar as possible. While the Nosferatu antitribu are careful to avoid letting Clan business get out into the rumor mill, gossip occasionally surfaces that the Clan is terrified of its Antediluvian founder, more so than other Clans of the Sabbat.
Ravnos Antitribu	core	431	Shortly after the formation of the Sabbat, a small group of Ravnos decided that following the orders of their elders and searching for the same “truths” the Clan always had wasn’t what they wanted out of unlife. They wanted the freedom that the Sabbat promised, and so they renounced their heritage and became part of the Sword of Caine. From there, they Embraced just as any Sabbat vampires did, and so the Ravnos antitribu are still an important part of the Sabbat. The Rogues lurk amongst the nomadic Sabbat packs, acting as scouts and con artists.\nThe Ravnos antitribu may be thieves and liars, but if one gives his solemn word (accompanied by spitting blood into his hand), he will keep that vow even unto Final Death. They share their Clan’s propensity for vice, and for nomadic unlife. The freedom to pull up stakes and leave an area whenever trouble comes knocking — combined with the freedom to feed as they please — makes the Sabbat the only conceivable way of unlife for these Cainites.
Salubri Antitribu	core	431	The Salubri of the Sabbat are not the quiet, contemplative Kindred that seek Golconda in persecuted exile. No, these Kindred call themselves “Furies,” and they seek the blood of the Camarilla vampires — the Tremere especially — with a venomous passion. In nights past, as mentioned in the Salubri spread (p. 408), the Clan contained both healers and warriors. And now, in the modern nights, the warriors have reemerged — and stand to be counted with the Sabbat.\nThe Salubri antitribu are devoted to the cause of killing Camarilla vampires, but not necessarily to other Sabbat agendas. They take part in the ritae of the Sect, and they share their blood, but what truly fires them up is the chance to invade Camarilla territory and burn some Tremere. If the ancient rumors of the Salubri\nwarriors being honorable knights are true, then times have indeed changed. These Kindred do not know “honorable combat” from “IED.” They just want to watch their enemies crumble to dust.
Serpents of the Light	core	432	The Serpents of the Light are the antitribu of the Followers of Set. They began as a splinter group, a Setite heresy that rejected the worship of the Clan’s founder as a god. This Sect made its way to Haiti, studying vodoun and the mysticism thereof, and during the 1970s came under the sway of the Sabbat. The Clan proper tried to bring the Serpents of the Light back in line with “orthodox” Setite belief, but to no avail. As with several other splinter groups of the Clans, the Serpents of the Light found the freedom of the Sword of Caine too alluring.\nThe bloodline’s methods are familiar to those who know the Setites. The Cobras engage in seduction and sexual manipulation in order to achieve their ends (and, of course, to find the blood they need to survive). They dabble in drugs, prostitution, and any other method they can find to bring mortals into slavery to their own vices. In fact, apart from religious outlook, very little separates them from the Followers of Set. Some Kindred wonder, in fact, if the whole schism isn’t part of some much longer and intricate scheme, one that only the eldest of the line are fully privy to.
Toreador Antitribu	core	432	The Toreador of the Sabbat are just as prone to creative expression and love of beauty as their Camarilla counterparts, but they enjoy a much higher regard within their Sect. This is because the Toreador antitribu codified much of the Sabbat’s present structure, forming its rites and expressing its philosophy in such as a way as to appeal to the young vampires of the time. They layered discourse with meaning, showing through satire, poetry, and (when necessary) straightforward explanation that the Sabbat held the keys to the future of all Cainites.\nThese vampires haven’t lost their creative edge over the centuries. While Camarilla Toreador express themselves through fairly conventional means of art, the Perverts tend more toward extreme, bloody, and painful presentations. Torture is an art form, and body art — whether performed with tattoo needles or scalpels — is popular among the Perverts. Since such modifications are not permanent (unless the Pervert in question is able to learn Vicissitude, that is), the undead form is a constantly renewing canvas. The Toreador antitribu take advantage of this to send messages coded within the art of their own bodies, using a system of symbols that takes the vampires a lifetime to truly master.
Tremere Antitribu	core	432	Centuries ago, a small group of Tremere, fearful that the Sabbat would destroy the Camarilla and their Clan in the process, defected to the smaller Sect. They offered their skills as thaumaturgists to the Sword of Caine, in exchange for safety from their former Clan.\nThe Sabbat, not able to turn down the benefits of blood magic (despite how much the Tzimisce objected), took them in.\nReaction from Clan Tremere was swift, of course. The Warlocks conjured a curse that branded every Tremere antitribu with a mark, one that only “true” Tremere could see. Unable to hide what they were, the Tremere antitribu stayed in chantries, providing support and knowledge to their comrades.\nThis state of affairs continued for centuries. The Tremere antitribu contributed much to the Sabbat. They worked with the Tzimisce to create the Blood Brothers, they prevented the Camarilla Tremere from destroying the Sect from afar, and, of course, they tutored other Sabbat Cainites in blood magic. And then one horrible night, they all died, burning to death in a mysterious conflagration that afflicted each and every Tremere subject to the traitor’s mark. Interestingly, those few Sabbat Tremere who had defected from the Sabbat to the Camarilla were not destroyed, which might shed some light on the massacre’s origins.
Assamite Sorcerers	core	433	Outsiders to Clan Assamite don’t see the caste divisions clearly, but the Saracens have a history of blood magic that predates that of the Tremere. Assamite sorcerers began in the Second City, conscripted or lured into the Clan with the promise of immortality in which to perfect their magic. They were tasked with providing magical support, and for centuries, they were simply one caste of the Assamite Clan.\nAnd then came the Tremere. The Assamite sorcerers found themselves facing foes as magically tenacious as they were, foes that were quite happy to steal their knowledge. The sorcerers fought against this new menace as best they could, but then the Tremere levied their blood curse on the line. The sorcerers became ob-\nsessed with finding a cure, an obsession which remains tonight.
Assamite Viziers	core	434	Assamite viziers are and always have been a vital part of the Clan. Magical knowledge and research remains the purview of the sorcerers, but the viziers are necessary for compiling and uncovering information on philosophy, government, the arts, and religion. The viziers have acted as leaders within the Clan — not where matters of war are concerned (this they wisely leave to the warrior Assamites), but when it comes to understanding and relating to mortals, the viziers make the best consultants.\nUnfortunately, while they can learn, understand, and interpret mortal customs and mores, they have difficulty actually relating to them. Assamite viziers are driven to accumulate knowledge with a zeal that borders on obsessive. They can understand why people act the way they do on a large scale, but understanding the motives of a particular person is much more difficult.\nFor many years, Assamite viziers and sorcerers were regarded as one caste (this is why sorcerers are still referred to as “viziers” by the ignorant). In modern nights, the viziers have emerged from the shadows to conduct their scholarly research more visibly. Whether this will open the viziers to greater danger from the Assamites’ enemies or bring the caste more power remains to be seen.
Daitya	core	434	The Daitya are an Indian bloodline of the Followers of Set. They revere Shiva the Destroyer as an incarnation of Set, and believe that by casting the world into greater depths of depravity, they can help it reach its nadir of true evil. When that happens, Shiva will open his third eye and gaze upon the world, destroying it, and setting the stage for the next cycle of existence.\nLike many Indian Kindred, the Daitya do not accept the Caine myth. They believe that they are demons, and that by killing, corrupting, and enslaving people, they are doing what it is in their nature as demons to do. They observe a caste system similar to that of mortals, and feel that being Embraced indicates a previous life of sin and profanity. By doing their duty in this incarnation (which can last many lifetimes), then the Daitya feel that reincarnation in a higher station is possible.\nMany Daitya run or are involved with a cult to Shiva, and recruit ghouls and childer from the cult. The bloodline is scholarly and devout, in its way. The Daitya are not, however, humble — they believe that the gods themselves listen to their prayers, and that they are the vehicles that will bring the world to judgment.
Tlacique	core	435	When the Spanish came to what is now Mexico, they carried Kindred with them in the holds of their ships. These undead stepped into the nights of the New World… and found that other vampires already claimed domain here. One bloodline of such Kindred was the Tlacique.\nClaiming descent from Tezcatlipoca, the Aztec god of night and black magic, the Tlacique might have forged alliances with the Kindred that arrived with the Spaniards, had those conquistadores not destroyed the civilizations on which the Tlacique preyed and infected their people with smallpox. As their society fell, the Tlacique briefly allied with the Sabbat, but when the two factions took the time to examine the others, they found their belief systems quite incompatible. The Sword of Caine eventually slew the weakened Tlacique, and the bloodline as a whole vanished from view. They still exist, however: a handful scattered across Central America and the southwestern United States.\nThe Tlacique are unquestionably a Setite line, though only their vulnerability to sunlight marks them as such. They are mystics one and all, and status within the line depends in part by learning magic. In addition to their Disciplines, they practice a form of Thaumaturgy called Nahuallotl (in game terms, this Path is identical to the Path of Blood, found on p. 213, although they pay out-of-Clan costs to learn it).
Warrior Setites	core	435	Not all Followers of Set are subtle, forked-tongued seducers. A number of them prefer to walk a more martial path, becoming holy warriors for their god. The warrior Setites eschew the Obfuscate Discipline for Potence — no slinking in the dark for these serpents. They are proud and brutal soldiers for Set, and are perfectly willing to go into battle to back up their subtler brethren. They act as enforcers, assassins, and\neven martyrs for the rest of the line, although thinking of them as mindless brutes is a mistake. A warrior Setite is still very much a Setite, and quite capable of leading others into all sorts of temptation. They just have the strength to make their points forcefully when necessary.\nThe warrior Setite line is interesting in that it is not passed down by the Embrace. A mortal Embraced by a warrior Setite becomes a “normal” member of the line (that is, learning Obfuscate as a Clan Discipline) unless trained as a warrior from childe-hood. The line is therefore an example of how training and ideology can change the basic makeup of a vampire’s Clan.\nWarrior Setites generally embrace passionate ideologues. The ideology that they espouse isn’t important. A fanatical Christian’s fervor can be turned to Set as easily as the zeal of a pro-union rabble rouser, given the right amount of Kindred vitae and religious revelations from Set.
Gangrel (Marine)	core	435	The Mariners are Gangrel who have chosen to dwell full-time in the ocean. Gangrel aquarii (as they are sometimes known to scholarly Kindred) swim below the sunlit zone, their Fortitude Discipline keeping them safe from the pressure that would otherwise crush them. They ascend at night to feed, usually on sharks and whales, but they aren’t choosy — anything with blood is fair game. A shipwreck is a smorgasbord for the Mariners, and a large enough disaster is one of the few events that might draw more than one to the same region.\nMariners sometimes act in defense of the oceans, sneaking aboard polluting vessels and killing everyone aboard. One some level this makes sense — if their prey dies off, they’ll have to return to the land (or quest ever further into the Deeps).\nThe Camarilla and the Sabbat have, on the rare occasions they find them, offered Mariners membership. The Mariners decline. They have no sectarian interests, and escaping the Jyhad might have been why the first Mariner left the land to begin with. No one knows how long ago that was, but most of the Mariners are of low Generation, and some of them date to the Age of Exploration.
Lasombra Antitribu	core	436	Lasombra antitribu are simply members of Clan Lasombra who either predate the Sabbat and refused to join, or who disagree with the Sabbat’s philosophies. They are rare in either case, because the Sabbat goes out of its way to destroy them, but a few persist. Some join the Camarilla, while others remain independent. As a rule, they carry the Machiavellian attitude that typifies the Lasombra — they fully expect that they will win the Jyhad, and they are willing to do what is necessary to do so. They just feel that their Clan as a whole made the wrong choice.\nWhile some Camarilla vampires know that these Kindred exist, at least in theory, the Magisters themselves try to stay out of the spotlight. The Sabbat has been known to stage raids on Camarilla cities, raids that they cannot hope to bring to a victory, just to destroy a Lasombra antitribu. Some Kindred put this down to the tenacity and spite of the Sabbat, but others point out that it tends to be the Sabbat Lasombra — well known for being good tacticians — who initiate these raids. What are they so afraid that the Lasombra antitribu might reveal?
Dominate Malkavians	core	436	For the most part, other Kindred don’t differentiate between Dominate Malkavians and the main body of\nthe Clan. Vampires don’t carry badges detailing their acuity in the various Disciplines, after all, and it’s by no means impossible for a Malkavian to wield both powers. As with so many things related to the Moon Clan, most vampires wouldn’t know about it if the Malkavians didn’t tell them.\nFor some reason, the Clan felt it was important for the Camarilla to know that some of their number retained skill with the Dominate Discipline. Likewise, their nickname — Carriers — is self-applied. The implication is clear: These Malkavians are immune to Dementation (at least as far as “contracting” it the way the rest of the Clan did), but they are capable of spreading it. Rumors fly that these Malkavians are capable of spreading Dementation — and the accompanying madness — even to non-Malkavian Kindred.\nWhether or not that’s true hasn’t been established, but it is true that Dominate Malkavians tend to be more outwardly stable than other members of their Clan. That isn’t to say they aren’t mad — they are. Their derangements, though, tend more toward cold sociopathy or quiet hallucinations that the screaming, full-blown madness that afflicts much of the rest of the Clan. Likewise, Dominate Malkavians show no particular propensity for prophetic wisdom, and often seem somewhat contemptuous of the ones that do.
Brahman	core	437	The elders of Clan Ravnos long ago divided themselves up into castes, much like mortal Indian society. In theory, only a member of a given vampire caste could Embrace a member of the appropriate mortal caste. In\npractice, though, the Clan’s elders couldn’t maintain such strict control over its members, even in India, and certainly not in the rest of the world.\nFor the most part, these vampire castes (called jati) were identical to the main body of the Clan in terms of ability and blood. The Brahman Ravnos, though, have a gift of sight that the other jati do not, and often use it to divine the future or the locations of their enemies. They act as advisors and seers to their Clan in India.\nAnother branch of the Clan, called the Phuri Dae, followed the Roma (Gypsies) along their travels in Europe. They are mechanically identical to the Brahman, and served much the same function.
Telyavelic Tremere	core	438	In the early nights of Clan Tremere, before the diablerie of Saulot, a small band of Warlocks made its way into Lithuania. Clan records state that the original goal of this journey was to expand the Clan’s influence into these lands, or to find allies. Some elder Tremere, though, claim that these pilgrims took the journey to escape from the clutches of their Clan once and for all.\nWhatever the original motive behind the exodus, when the Tremere arrived, they fell in with the pagan peoples of Lithuania and learned of Telyavel, the protector of the dead. The local people saw the vampires — nocturnal, bloodthirsty, and obviously magical — as incarnations or avatars of their death-gods, and the Tremere grew to believe them. They cast off the name “Tremere,” and simply became the “Telyavs.” While they had some infrequent contact with chantries outside of Lithuania, for the most party they remained patrons and predators to the villagers.\nThis was not to last, however. In the late 13th century, the Ventrue warlord Jürgen the Sword-Bearer destroyed one of the last remaining enclaves of the Telyavs. The bloodline managed to limp along for another few centuries, but by the 16th century, the main body of the Tremere reported that all of them had been destroyed.
Old Clan Tzimisce	core	439	The Old Clan Tzimisce are a small group of Fiends who predate the use of fleshcrafting. They regard Vicissitude as a disease of the soul, and refuse to learn or employ it. In most other respects, though, they resemble the rest of the Clan. They share the Clan’s propensity for manners and respect for territory, and as most of the surviving members of this “bloodline” still reside in what is now Romania, they govern their territories using Old World methods and customs. In some remote places, they rule more or less openly, taking blood tithe from the mortals under their “protection” and keeping out other supernatural threats. As the world grows smaller through the use of information technology, though, those nights may be coming to an end.\nThe Old Clan would prefer never to have to deal with the “defiled” members of Clan Tzimisce, but family is family and they can’t survive the modern nights with no support. They make treaties and trade favors with other Fiends, sometimes lending support to the Sabbat as a whole in exchange for help and support when they need. One thing they refuse to do, though, is share blood with a Sabbat vampire. One never knows what might be swimming in it.
