# clan_weakness.tsv - the WEAKNESS of each of the 61 clans of PICKER_LIST[clan] (SPEC I148d, T970, V434b).
# T970, 184a rodada 2026-09-05. Cabecalho ASCII por convencao; o DADO nao e (V411b).
#
# nome_picker<TAB>fonte<TAB>pag<TAB>en<TAB>pt
#
# fonte: core = V20 core | lob = Lore of the Bloodlines | bh = The Black Hand | anarch = Anarchs Unbound
# pag = pagina IMPRESSA onde o paragrafo Weakness: esta (pode ser a 2a pagina do verbete).
#
# FORMA: o paragrafo `Weakness:` do verbete, VERBATIM (decisao de T970) - o texto vai para a pane
# de descricao (rolavel), nao para o box de 128px da aba Ghoul, que so mostra FAMILIA (V412d).
# Chave VERBATIM da lista (V24): `Gangrel (Marine)`, `Salubri (Wu Zao / Watchers)` (renomeados em T973).
#
# 2 verbetes SEM linha `Weakness:` rotulada, e a linha carrega a frase que o livro da no lugar:
#   Panders  - core p.431: "Panders do not have a specific weakness" + o piso de Geracao.
#   Caitiff  - o verbete (anarch p.39) e prosa; a unica mecanica e a do core p.124 (Disciplinas x6).
# Children of Osiris - core p.421: "As appropriate for the character's original Clan." (e o que o livro diz).
#
# Termos em pt seguem os que a ficha JA usa (medidos nos desc*_pt.lua e em family_weakness.tsv):
# laco de sangue, frenesi, agravado, Abraco, Perturbacao, Vigor, Autocontrole/Instintos, Forca de Vontade.
Assamite Viziers	core	434	The viziers are mad. Every vizier finds himself caught up in the continuance of his chosen pursuits to the exclusion of trivial concerns such as daily shelter or nightly nourishment. Each vizier has an Obsessive-Compulsive derangement (p. 292) associated with his highest-rated intellectual or creative Ability. If the character’s focus of effort shifts, so does the focus of the derangement.	Os vizires são loucos. Cada vizir se vê preso à continuidade de suas atividades escolhidas, excluindo preocupações triviais como abrigo diário ou alimento noturno. Cada vizir tem uma Perturbação Obsessivo-Compulsiva (p. 292) associada à sua Habilidade intelectual ou criativa mais alta. Se o foco de esforço do personagem muda, o foco da Perturbação muda junto.
Daitya	core	434	The Daitya suffer the same weakness as the Followers of Set (p. 53): They suffer two additional health levels of damage from sunlight, and a one-die penalty to all rolls when subject to bright light of any kind.	Os Daitya sofrem a mesma fraqueza que os Seguidores de Set (p. 53): sofrem dois níveis de vitalidade adicionais de dano da luz do sol e uma penalidade de um dado em todos os testes quando sujeitos a luz forte de qualquer tipo.
Tlacique	core	435	The Tlacique’s weakness is one of the only ways to trace the line’s lineage to the Setites. They, like the Followers of Set (p. 53), suffer two additional health levels of damage from sunlight, and a one-die penalty to all rolls when subjected to bright light of any kind.	A fraqueza dos Tlacique é uma das únicas maneiras de traçar a linhagem até os Setitas. Eles, como os Seguidores de Set (p. 53), sofrem dois níveis de vitalidade adicionais de dano da luz do sol e uma penalidade de um dado em todos os testes quando sujeitos a luz forte de qualquer tipo.
Warrior Setites	core	435	The warriors suffer same weakness as the Followers of Set (p. 53): They suffer two additional health levels of damage from sunlight, and a one-die penalty to all rolls when subjected to bright light of any kind.	Os guerreiros sofrem a mesma fraqueza que os Seguidores de Set (p. 53): sofrem dois níveis de vitalidade adicionais de dano da luz do sol e uma penalidade de um dado em todos os testes quando sujeitos a luz forte de qualquer tipo.
Gangrel (Marine)	core	436	As with most Gangrel (p. 55), the Mariners gain an animalistic feature each time they frenzy. These features, though, resemble fish, aquatic worms, cephalopods, and other sea creatures (the rare Gangrel develops a cetacean or seal-like feature). The alien nature of these features should be taken into consideration by Storytellers determining the mechanical impact of such features.	Como a maioria dos Gangrel (p. 55), os Marinheiros ganham um traço animalesco cada vez que entram em frenesi. Esses traços, porém, lembram peixes, vermes aquáticos, cefalópodes e outras criaturas marinhas (o raro Gangrel desenvolve um traço de cetáceo ou de foca). A natureza alienígena desses traços deve ser levada em conta pelos Narradores ao determinar seu impacto mecânico.
Lasombra Antitribu	core	436	In addition to the Clan’s usual problem with reflections (p. 59), Lasombra antitribu also have the “weakness” of being hunted relentlessly by the Sabbat, and targeted for destruction whenever their existence is made public.	Além do problema habitual do Clã com reflexos (p. 59), os Lasombra antitribu também têm a “fraqueza” de serem caçados implacavelmente pelo Sabá e marcados para destruição sempre que sua existência se torna pública.
Dominate Malkavians	core	437	Like all Malkavians (p. 61), the Carriers are irretrievably insane. As a rule, their insanity tends to be “quieter” than the average Lunatic’s, but the Dominate Malkavians still have at least one derangement that cannot be cured.	Como todos os Malkavianos (p. 61), os Portadores são irremediavelmente insanos. Em regra, sua insanidade tende a ser mais “silenciosa” que a do Lunático médio, mas os Malkavianos de Dominação ainda têm pelo menos uma Perturbação que não pode ser curada.
Brahman	core	438	The Brahman suffer the same weakness as the main body of Clan Ravnos (p. 65). Each one has a preferred form of vice (though the Brahman have a special love for swindling through psychic readings and séances). Whenever the Brahman is given the chance to indulge in his favorite vice, the player must roll SelfControl or Instinct (difficulty 6) to resist the temptation.	Os Brahman sofrem a mesma fraqueza que o corpo principal do Clã Ravnos (p. 65). Cada um tem uma forma preferida de vício (embora os Brahman tenham um gosto especial por trapacear com leituras psíquicas e sessões espíritas). Sempre que o Brahman tem a chance de se entregar ao seu vício favorito, o jogador deve testar Autocontrole ou Instintos (dificuldade 6) para resistir à tentação.
Telyavelic Tremere	core	439	The Telyavs bound their fates so tightly to their pagan herds that they took on some of the same fears and enemies. They are weak against Christian symbols and faith. Difficulties to resist frenzy are two higher than normal when confronted by an enemy using True Faith as a defense. They recoil from the sight of the cross or other symbols of the Christian faith.	Os Telyavs ataram seus destinos tão firmemente aos seus rebanhos pagãos que assumiram alguns dos mesmos medos e inimigos. São fracos contra símbolos e fé cristãos. As dificuldades para resistir ao frenesi são duas acima do normal quando confrontados por um inimigo que usa Fé Verdadeira como defesa. Recuam diante da cruz ou de outros símbolos da fé cristã.
Old Clan Tzimisce	core	439	As with the rest of the Clan (p. 71), the Old Clan Tzimisce must sleep in at least two handfuls of soil from their homeland. Failure to meet this requirement halves the Tzimisce’s dice pools every 24 hours, until all pools fall to one die. This penalty remains until they are able to rest for a full day in their earth.	Como o resto do Clã (p. 71), os do Antigo Clã Tzimisce devem dormir sobre pelo menos dois punhados de terra de sua terra natal. Não cumprir essa exigência reduz à metade as paradas de dados do Tzimisce a cada 24 horas, até que todas caiam a um dado. A penalidade permanece até que consigam descansar um dia inteiro em sua terra.
Gargoyles (Modern)	core	401	The Slaves are hideous. That grotesquery takes different forms, but always results in an Appearance of zero. They are also highly susceptible to mind control from any source. A Gargoyle’s Willpower score (current or permanent) is considered two points lower when used to resist such powers.	Os Escravos são hediondos. Essa grotesquice assume formas diferentes, mas sempre resulta em Aparência zero. Também são altamente suscetíveis a controle mental de qualquer fonte. A Força de Vontade de um Gárgula (atual ou permanente) é considerada dois pontos mais baixa ao resistir a esses poderes.
Gargoyles (Scout)	lob	36	All Health penalties from injures double as the Gargoyle’s damaged body turns back to stone. These penalties only go away when the Gargoyle awakens in an evening with no health boxes crossed off.	Todas as penalidades de Vitalidade por ferimentos dobram, pois o corpo danificado do Gárgula volta a virar pedra. Essas penalidades só desaparecem quando o Gárgula desperta numa noite sem nenhum quadrado de vitalidade marcado.
Gargoyles (Sentinel)	lob	36	If a Sentinel Gargoyle finds itself truly alone without someone to call master, mate, ally or friend, all dice pools are halved until the Gargoyle can find someone to trust and serve in the world.	Se um Gárgula Sentinela se vê verdadeiramente só, sem alguém a quem chamar de mestre, parceiro, aliado ou amigo, todas as paradas de dados são reduzidas à metade até que o Gárgula encontre alguém em quem confiar e a quem servir no mundo.
Gargoyles (Warrior)	lob	36	Whenever a Warrior Gargoyle frenzies, a part of their body turns to stone. Choose a body part and an Attribute that reflects the part (such as eyes for Perception or legs for Dexterity). Until the next sunrise, any rolls requiring the attribute are considered an automatic failure. The next evening, the body part returns to normal.	Sempre que um Gárgula Guerreiro entra em frenesi, uma parte de seu corpo vira pedra. Escolha uma parte do corpo e um Atributo que a reflita (como olhos para Percepção ou pernas para Destreza). Até o próximo nascer do sol, qualquer teste que exija o atributo é considerado falha automática. Na noite seguinte, a parte do corpo volta ao normal.
Ventrue Antitribu	core	433	Sabbat Ventrue have the same weakness as their Camarilla brethren (see p. 73). The player decides with the Storyteller what specific type of blood suits the Crusader, and this choice is permanent. Blood of other types (even animals) simply offers the vampire no blood pool increase, no matter how much he consumes.	Os Ventrue do Sabá têm a mesma fraqueza que seus irmãos da Camarilla (veja p. 73). O jogador decide com o Narrador que tipo específico de sangue serve ao Cruzado, e essa escolha é permanente. Sangue de outros tipos (até de animais) simplesmente não aumenta a reserva de sangue do vampiro, não importa quanto ele consuma.
Salubri (Wu Zao / Watchers)	core	438	The Wu Zao are scholars by nature, and each of them has a special focus. At character creation, the player must select an area of arcane study — the Wan Kuei, the culture of a specific mortal group, a group of mystical tomes lost to the ages, etc. Whenever the opportunity arises to learn something about this subject, the player must make a Willpower roll (difficulty 6) to avoid pursuing that lead to the exclusion of all else.	Os Wu Zao são eruditos por natureza, e cada um tem um foco especial. Na criação do personagem, o jogador deve escolher uma área de estudo arcano: os Wan Kuei, a cultura de um grupo mortal específico, um conjunto de tomos místicos perdidos etc. Sempre que surge a oportunidade de aprender algo sobre esse assunto, o jogador deve fazer um teste de Força de Vontade (dificuldade 6) para não seguir essa pista, deixando tudo o mais de lado.
Angellis Ater	core	436	The Angellis Ater have the same weakness as other Lasombra (p. 59) — they do not cast reflections.	Os Angellis Ater têm a mesma fraqueza que os outros Lasombra (p. 59): não têm reflexo.
Maeghar	bh	168	Due to her fae-marked physique, rolls to recognize the Maeghar as otherworldly are at -1 difficulty. Secondly, her fae heritage makes her vulnerable to cold iron: not only do weapons made from cold iron inflict aggravated damage to her, but such damage triggers an immediate roll to avoid either frenzy or Rötschreck as befitting the context. Lastly, a Maeghar feels such revulsion at feeding from a warm, smelly, and sweaty human that she must drain her victim’s blood in a clean container before consuming it. This restriction does not apply when feeding from vampires.	Por causa de seu físico marcado pelos fae, testes para reconhecer a Maeghar como sobrenatural têm dificuldade -1. Em segundo lugar, sua herança fae a torna vulnerável ao ferro frio: armas de ferro frio não só causam dano agravado, como esse dano provoca um teste imediato para evitar o frenesi ou o Rötschreck, conforme o contexto. Por fim, uma Maeghar sente tamanha repulsa em se alimentar de um humano quente, fedorento e suado que precisa drenar o sangue da vítima num recipiente limpo antes de consumi-lo. Essa restrição não se aplica ao se alimentar de vampiros.
Panders	core	431	Panders do not have a specific weakness. Pander characters cannot start lower than Ninth Generation, though they can subsequently lower their Generation via diablerie.	Os Panders não têm uma fraqueza específica. Personagens Pander não podem começar abaixo da Nona Geração, embora possam depois reduzir sua Geração por diablerie.
Caitiff	core	124	Caitiff have no Clan-based Disciplines, just as they have no Clan. For them, the cost of raising all Disciplines is the current rating x 6. This is both the curse and the blessing of being Clanless.	Os Caitiff não têm Disciplinas de Clã, assim como não têm Clã. Para eles, o custo de aumentar qualquer Disciplina é o valor atual x 6. Essa é ao mesmo tempo a maldição e a bênção de ser Sem-Clã.
Children of Osiris	core	421	As appropriate for the character’s original Clan.	Conforme apropriado ao Clã original do personagem.
